text,label
result start negotiation bank provisional amendment concern covenant credit term,0
result negotiation company decide 45 people redundant financial production ground,-1
production product continue normally temporary lay off concern simultaneously 80 employee,-1
Atria say offer swedish company continue ownership control slaughtering cut operation,0
Aug. 17 2010 Curbed deliver Newstex late Racked cover shopping retail sidewalk,0
Bertrand Sciard vice chairman board director Aldata Solution April 2007,0
Bovine slaughter cut Kuopio facility transfer Kauhajoki slaughterhouse,0
chief executive officer Olli Pekka Kallasvuo change Tuesday mark time month company reshuffle executive operation Nokia lose ground Apple iPhone RIM BlackBerry,-1
cut equivalent cost 35 45 employee target company say,-1
EB announce stock exchange release November 18th 2008 J.T. Bergqvist resign chairmanship membership Board EB,-1
Finland base international machinery rental company Ramirent Plc OMX Helsinki rmr1v say Friday 9 president ceo Kari Kallio inform board intention retire year 2009,0
finnish electrical component maker Salcomp Oyj HEL sal1v announce today launch late twist charger platform,0
finnish soapstone processing fireplace maker Tulikivi Oyj say February 26 2007 cut 20 job fireplace sale organization production facility subsidiary Kermansavi Oy,-1
Finnish Suominen Flexible Packaging Ltd own local textile company Suominen Corporation Group HEL SUY1V say today start employee negotiation concern entire personnel Finland,-1
Finnish Vaahto Group provide paper make technology process machinery start negotiation concern temporary lay off 140 employee company plant Hollola Tampere Finland,-1
Fortum look invest new production unit include new waste fire unit Brista combine heat power CHP plant biofuels base production unit Vartan CHP plant,0
MIDNIGHTTRADER REALTIME report delay,0
global life science industry strictly regulate international national authority,0
say lose family month economy alternative arrangement save money,-1
resignation effect immediately,0
Huhtamaki rigid plastic consumer good operation mainly Europe separate new reporting segment 1 January 2009,0
addition production Varpaisj+ rvi factory stop beginning April 2009,-1
addition production personnel Sport Division give temporary lay warning,-1
December Amer announce dismissal CEO Roger Talermo head company 2006,0
Europe paper industry situation paradoxical,0
parallel TeliaSonera decide conduct compulsory acquisition,0
Sweden oversupply pharmacy,-1
Incap Furniture presently negotiate staff cut,-1
initially company say maximum 15 people redundant parent company 15 subsidiary,-1
disappointment plan fold,-1
awkward thing use hold phone hand,-1
Jul. 18 Police look man terrorize male gunpoint East Maple Avenue afternoon shoot kidnap,-1
Jussi Pesonen member Sampo Board 2006 renounce seat Sampo Board,0
Kesko previously publish stock exchange release concern deal 7 February 2007,0
Korhonen dismiss post editor chief group newspaper Lapin Kansa December 2008,-1
year UPM cut production closed mill Finland slash 700 job,-1
people face pension agreement,0
ADP News Jan 27 2009 finnish industrial machinery company Vaahto Group Ltd Oyj HEL wat1s say today subsidiary Vaahto Ltd cut 15 job Finland,-1
ADPnews Dec 1 2009 finnish cutlery hand tool maker Fiskars Oyj Abp HEL FISAS say today redundant total 18 office management staff member subsidiary Iittala Group Ltd.,-1
ADPnews Dec 30 2009 finnish investment group Neomarkka Oyj HEL NEMBV say today furlough employee unit Reka Cables Ltd 90 day start January 2010,0
managing Director Timo Kohtam+Æki Lemmink+Æinen Infra point continue need infrastructure construction baltic market,0
"14,000 customer leave powerless",-1
Mr. Kari Stadigh carry Chairman Board Mr. Matti Arteva Vice Chairman,0
M real start statutory employer employee negotiation + + Ænekoski board mill concern 130 people,0
"Neste Oil s refinery combine crude oil refining capacity approximately 260,000 barrel day",0
New Chairman Board Directors Mr Chaim Katzman presentation answer question,0
Nokia inaugurate manufacturing plant near Chennai 11 Mar 2006,0
Nokia request company stop make sell mobile phone pay monetary damage cost,0
20 March 2006 Stora Enso refuse comment news way,0
Panostaja Oyj Board decide organisational meeting hold completion agm implement agm decision concern Board member fee pay share way share transfer quarterly basis date follow publication quarterly annual report,0
Rapala Fishing Frenzy 2009,0
resident access block plan Aleksandri Street,0
russian Media Ventures minority shareholder Peter Hervy deny plan sell OVA Press daily say,0
"russian official inspect damage give vessel permission continue Tallinn 4.30 a.m. Norwegian register M T Sten Nordic carry 11,000 ton gas oil man Filipino crew",0
Sanoma announce Stock Option Scheme 2008 19 December 2008,0
Scanfil execute temporary lay off mid October 2009 job cut March 2010,-1
shock phase consumer start plan implement building project,0
short term license game cost little $ 3 purchase game outright cost $ 10 $ 15,0
Mr. Galvan saving adjustment buy liquor watch portion size,0
250 people 200 worker retire Raahe Works 2008 2011,0
SWOT analysis method categorization weakness,0
adjustment concern staff Specialty Papers Fiber Composites segment,0
appointment force new CEO appoint,0
authorisation force end Annual General Meeting repeal authorisation acquire share give General Meeting hold April 4 2007,0
authorization force period 18 month resolution General Meeting,0
business gross write premium EUR152 .4 m   91.5 m 2000 net combine ratio 133 175 staff total office UK Germany Benelux,0
chilled meat product category lead meat fish poultry market Finland account share 31.4,0
company split part come month Essent own operating production supply enexis owning operate grid,0
company continuous need alloy nickel ferro chrome molybdenum manganese production say Talvivaara,0
company reportedly search replacement CEO Olli Pekka Kallasvuo,0
company plan close line plant 450 job threat,-1
contract include cut edge wagon part Ruukki steel service centre Seinajoki Raahe southwestern Finland deliver VR welding assembly,0
copying republication redistribution AFX News Content inculde framing similar mean expressly prohibit prior write consent AFX News,0
cosmetic collection include eye shadow face powder lip gloss mascara accessory,0
E7 smartphone available Rs35 000 handset India Nokia India vice president manage director D Shivakumar tell reporter,0
employer employee talk concern 500 people staff Finland,0
exercise originate Finland early 1930 training method cross country skier,0
"phase logistic complex envisage completion 70,000 sq m logistic premise gatehouse building November 2008",0
"gross area house 12,167 m2",0
"gross area Innova 2 project 10,000 sq m 107,600 sq ft",0
incident happen 2:30 p.m. Avenue 192 Road 196,0
interim report quarter publish 8 2009,0
large restructuring plan Italy negotiation 40 job cut initiate today company note,-1
layoff talk announce August,0
machine cease production end February 2007,0
measure result weak demand shipbuilding industry,-1
"mill raw material need increase 100,000 m3 wood",0
negotiation concern personnel Cencorp Corporation Singulase Oy Finland Sweden company say,0
negotiation concern plant department produce wind rove employ 10 people,0
new apartment block go close city center explain Chairman Board YIT Ehitus Priit Sauk,0
plant fire combination spruce bark chip log residue mill peat,0
production liquidate June 2009 325 employee loose job,-1
project 2 x 600 MW coal fire power plant locate 420 km south Hanoi company say,0
"prosecutor demand Outokumpu pay fine EUR 800,000",-1
"pulp production finnish Kemij+Ærvi liquidate 1,100 employee loose job",-1
"redesign crush circuit operation start September overall production rate weekly basis excess average 40,000 tonne day",0
resignation effect immediately,0
scheme TeliaSonera Altimo practically identical involve merger stake VimpelCom Kyivstar,0
share subscription period c option commence 1 September 2008 expire 31 March 2011,0
share subscription period expire 30 September 2007,0
subscription period Amer Sports 2002 warrant scheme end 31 December 2007,0
term condition Stock Option Scheme 2004 available Group website,0
transaction include transfer lease agreement concern manufacturing premise employment agreement relate operation,0
utility provide service relate electricity management hedge trade risk management reporting,0
upset machinery work take Poland,-1
cover Forest Industry unit employee Finland concern temporary permanent lay off,-1
bad news barbeque season,-1
postponement decision making project negotiation phase early estimation,0
"Tornio Works employ 2,300 1,800 scope fix period time temporary layoff April October period",-1
adjust present situation cut capacity cost jeopardise Asia strategy long term,0
cruise revs fall engine output require,0
web user click link contain mail find bogus site imitate bank retrieve personal banking datum,-1
Viking Line cancel service,-1
Z. Bavelloni long stand MD Dino Bavelloni retire end 2005,0
` ` m try deal slavery different perspective balance story say DeRamus writer Detroit Free Press Detroit News,0
` ` Neste Oil respond challenge pose European Union target biofuel account 5.8 traffic fuel usage EU 2010 develop NExBTL technology produce diesel fuel renewable federation say,1
` ` soon collision start,0
` ` big challenge piece look raw Hansen say,0
` ` rest week taping Jimmy Kimmel Live cancel foot,0
` ` issue thief steal build site say Mr Smith,-1
` ` license agreement Nokia Corp. expire April 9 2007,0
30 November 2009 finnish office furniture maker Martela Oyj HEL MARAS say today redundant people lay permanently company office staff factory worker,-1
4 January 2011 finnish medium company Alma Media Corporation HEL aln1v say today online recruitment service Monster Oy partner local newspaper publisher Suomen Lehtiyhtyma list job advertisement,0
2001 agreement expire early month,0
month ago Teva vice chairman Phillip Frost Marathon Venture Capital Fund TASE MARA sell Protalix share,0
"Chuck Smith lay 30 $ 90,000 housing consultant job wife cut spending half family have rely wife income",-1
"split company 26,885,540 Series share 9,540,000 Series K share",0
transaction Herttaassa holding Alma Media fall flag limit 5,0
Ogden reportedly shell $ 4.2 million,0
"3:37 p.m. eastern time block 2,400 contract change hand bid price $ 0.45",0
Belarus OAO Lidskoe Pivo brewery base Grodno Region report 1.1 decrease output 1.045 million decaliter January March 2010 representative administration company tell,-1
Boomeranger Boats Oy specialise boat building design manufacture sell customise Rigid Inflatable Boats RIB primarily Baltic Sea market,0
Cramo manager Jarmo Laasanen say hire equipment machinery Lithuania differ baltic country Lithuania public structure road bridge airport shop build,0
currently quarterly apply surcharge differ significantly actual market price,0
Filmiteollisuus Fine Ab transfer Talentum Oyj form subsidiary,0
finnish bank Alandsbanken say Monday buy swedish operation Iceland troubled Kaupthing Bank 414 million kronor $ 49.5 million cash,0
Fortum block stake Northwestern TGK-1,0
find driver involve car accident,0
HELSINKI AFX Salcomp mobile phone charger manufacturer say appoint Markku Hangasjarvi new ceo follow resignation Mats Eriksson,0
HK Ruokatalo produce turkey product cold cut,0
broker rating stock differ,0
suspect steal burgundy Nissan Altima,-1
medium advisory NTSB say subsequent testing ` ` train detection system intermittently fail,-1
"Finland snow storm bring tree power line cut electricity 2,000 household",-1
"spring 2006 total 386,530 Stock Options 2002 b annul",0
information system supplier Sentera 24.51 pct heavily trade share SysOpen Digia software house acquire 77.4 pct company morning 33 mln eur,0
difficult Google Analytics channel partner,0
Juhani J+Ærvi Corporate Executive Vice President Kesko say russian food retail sector fragment,0
layoff place Suomussalmi Kuhmo plant autumn result codetermination negotiation hold,-1
Metso estimate need personnel reduction 25 people,-1
layoff Finland,-1
"permanent layoff plywood sawn timber sector finnish company operation domestic mill early year temporarily lay 1,200 worker save cost",-1
Motorola world second large maker cell phone unveil new phone Tuesday bid resurrect ail handset business,0
Mursula say try gather macro economic perspective Malaysia,0
Niklas Skogster employ ABB Group position concern development operation,0
paper company negative territory Stora Enso R shed 1.62 pct 12.73 eur UPM Kymmene 0.80 pct 18.64 eur M real B 0.18 pct low 5.57 eur,-1
Rautaruukki aim find work group location redundant,0
temporary layoff unit start,0
beer differ slightly mainstream beer,0
company operate U.S. division Lisle Ill.,0
company say difficult estimate market situation year 2009,0
contract include cut edge wagon part Ruukki steel service centre Seinajoki Raahe deliver VR welding assembly,0
current reference grade instrument challenge operate high price complexity routine use,-1
deal cover Stockmann Auto Oy Ab sale sale service concern Volkswagen Audi Helsinki Espoo Vantaa,0
difference explain fact shipping company stop operate Gulf Finland,0
dollar fall pound yen,-1
dual fuel engine vessel operate liquefy natural gas LNG low emission,0
emerge market Raisio choose enter far mark relatively low capita food consumption,0
employer health personnel support quit pay cost nicotine treatment,0
equipment designate Bollore Africa Logistics terminal Societe d'Exploitation du Terminal de Vridi SETV Abidjan Ivory Coast delivery schedule start March 2010,0
evidentiary hearing Investigation schedule April 21 1 2008,0
finnish food concern Atria acquire estonian meat processing company Woro Kommerts Vastse Kuuste Lihatoostus report official website www.investinestonia.com,0
"floor area Yliopistonrinne project 7,900 sq m building gross area total 12,800 sq m. total 25.1 facility let",0
"floor area Yliopistonrinne project 7,900 sq m 85,030 sq ft building gross area total 12,800 sq m. total 25.1 facility let",0
measure result statutory joint negotiation employee start February concern operation country,0
NTSB say investigator set conduct sight distance test July 18 train similar involve accident,0
number salaried employee group administration employee dismiss Sievi unit 17,-1
pine oil project relate upgrade chemical recovery plant UPM pulp mill Kymi southern Finland,0
product range include marinated olive cold cut pate example,0
statutory negotiation headquarter decrease,0
talk concerned 160 people Finland initial estimate 35 redundancy Fiskars say,0
term condition year 2003 stock option scheme publish stock exchange release 31 March 2003,0
total number filling station decrease recently,-1
restriction apply statutory dividend,0
action follow personnel negotiation concern Elcoteq SE Finnish Branch Elcoteq Finland Oy Elcoteq Design Center Oy,0
unbelievably company make Fiskars Corporation form 1649 dutch merchant name Peter Thorwoste give charter establish blast furnace forge operation small finnish village Fiskars,0
cut price projection paper packaging analyst Goldman Sachs say note Monday,-1
costly cell phone tower thinly populated area balloon,0
Viking Line force alter timetable ferry travel Stockholm Helsinki Finland depart night,0
Yakima create position emerge economic downturn,0
zip expert warn Tuesday,0
finnish industrial group Ruukki Group bring counter action finnish metal company Rautaruukki dispute concern name company,-1
time target June 5 guess push maybe crazy feel like leak meet date point,0
Border Guard Service ban mooring company car shipping ferry test travel railroad car terminal russian port border checkpoint ready,-1
` ` uncertainty cloud long term outlook,-1
20 October 2010 finnish environmental management company Lassila Tikanoja Oyj HEL lat1v L&T say Monday expect operating profit exclude non recurring item 2010 slightly low 2009,-1
accord finnish petrol station chain st1 manage director Kim Wiio company force purchase rise price half 2008 consumer price go daily competition,-1
"accord latvian business register Uponor Latvia close red LVL 99,000 EUR 139,538.17 usd 194,556.48 turnover LVL 2.346 mn 2009",-1
Dolce Gabbana ask European Union declare Marimekko Corporation ` ` Unikko floral pattern trademark invalid continue dispute company,-1
Finnair say cancellation flight cause daily loss   x20ac 2.5 million us$ 3 million,-1
food sale total EUR 323.5 mn October 2009 represent decrease 5.5 October 2008,-1
adp News 29 2009 Bank America BofA downgrade today rating swedish finnish paper maker Stora Enso Oyj HEL sterv finnish sector player UPM Kymmene Oyj HEL upm1v ` ` underperf,-1
operate profit exclude non recurring item total EUR 5.4 mn compare EUR 5.5 mn corresponding period 2007,-1
raute report loss share EUR0 .86 half 2009 EPS EUR0 .74 corresponding period 2008,-1
air traffic Finland stoppage,-1
hack extra nefarious tweet activate click web surfer mouse cursor,-1
trigger weak demand forestry equipment uncertain market situation,-1
situation coated magazine printing paper continue weak,-1
high court Finland fine seven local asphalt company    lion $ 117 million operate cartel,-1
estonian electronic component factory Elcoteq run material closure air traffic,-1
"ferry run trouble outside Stockholm archipelago 20,000 island",-1
U.S. energy executive high steel price threaten energy exploration,-1
capacity cut 1.4 passenger load factor 7.8 percentage point,-1
present trade mark Pit Produkt little know outside North West Russia,-1
copper lead nickel drop HBOS HBOS plummet 20 70.3 penny say year+,-1
divisional sale demand half remain ` ` inconsistent add,-1
strike Finnair estimate incur net loss EUR2 m EUR2 .5 m day,-1
earning share EPS drop EUR 0.21 EUR 0.31,-1
EMSA Deputy Chairman Board Juri Lember tell BNS Wednesday time hear strike swedish inform estonian union,-1
Finnair passenger load factor measure number sell seat share available seat drop 1.3 percentage point 76.7 September,-1
frost sell share $ 19 million $ 6.06 7 .12 share compare Friday high $ 11.33 low $ 10.14,-1
year operating result 2008 3.6 million negative,-1
Glaston net profit quarter 2007 drop 2.4 mln euro $ 3.5 mln 3.5 mln euro $ 5.1 mln corresponding period 2006,-1
Q1 2009 company result taxis continue operation exclude non recurring item total EUR -0.4 mn compare EUR -0.1 mn corresponding period 2008,-1
Kone say court paper union action delay repair elevator federal courthouse Jan. 21 Saltonstall state office building Jan. 23,-1
L&T net profit 2010 drop EUR 36 million EUR 45 million 2009,-1
Lassila Tikanoja operating profit exclude non recurring impute item second quarter EUR11 .3 m EUR13 .8 m year ago,-1
year quarter result burden cost stem restructure,-1
commercial vessel got stick narrow Bay Bothnia ice thick Aaland island,-1
net cash flow operating activity negative EUR 3.1 mn compare EUR 23.3 mn corresponding period 2009,-1
net cash operating activity negative EUR 0.3 mn compare EUR 30.9 mn 2009,-1
net sale drop 6 year year EUR 11.9 million,-1
net sale eat weak dollar,-1
nordic bank write sizable loan Latvia Swedbank Nordea dnb SEB report combined loss excess $ 1.35 billion period 2007 2010 backdrop near economic meltdown Latvia,-1
nordic walking summer training method cross country skier,0
okmetic expect net sale half 2009 2008,-1
Commerce Department publish bad expect construction spending figure November,-1
operate loss land EUR39 m include off EUR27 m exclude off,0
operate profit exclude non recurring item total EUR 0.2 mn EUR 0.8 mn corresponding period 2006,-1
operate profit exclude non recurring item total EUR 1.0 mn EUR 1.6 mn,-1
operate profit exclude non recurring item total EUR 2.2 mn EUR 2.7 mn corresponding period 2008,-1
operate profit exclude non recurring item amount EUR 40.6 mn EUR 57.3 mn year year,-1
operate profit exclude non recurring item EUR 7.8 million compare EUR 11.2 million,-1
relation City damage comment Mr Ashley criticise City investor analyst ` ` cry baby,-1
report operating margin negative 5.9,-1
Stora Chief Executive Jouko Karvinen describe russian tariff hike threat future forest product industry Finland,-1
Swedbank share hard hit swedish bank ongoing international financial crisis,-1
acquisition + landsbanken Sverige 2009 burden performance EUR 3.0 mn,-1
currency effect 3.0 pct 20 mln euro $ 31.3 mln negative impact revenue,-1
finnish company previously say operating result low break post year early,-1
maritime administration say ship ignore warning icy condition,-1
offer deem low Finnlines board stand 4 pm tomorrow,-1
period sale drop EUR 30.6 million EUR 38.3 million accord interim report release today,-1
recent trouble simply neteller cheap,-1
union file grievance company overtime assignment policy,-1
company 2005 result remain weak 2004,-1
Vaisala net profit quarter 2007 drop 3.0 mln euro $ 4.3 mln 6.8 mln euro $ 9.8 mln period 2006,-1
` ` considerably weak U.S. dollar british pound impact sale average price euro UPM say,-1
` ` implementation program negative impact 2006 2007 earning Mr Meiklejohn say,-1
` ` number deal normalize moment decide devalue apartment sale add,-1
` ` cut frequency New York year explain fall say,-1
` ` market continue tight magazine paper target close deal end year,-1
survey conduct Taloustutkimus Sampo Life show company badly prepared lose key staff member,-1
"agricultural newspaper Maaseudun Tulevaisuus 318,000 reader represent decrease 6",-1
1411 CET ArcelorMittal lose 7.26 EUR 17.38 Euronext Paris come lead blue chip faller,-1
cash flow operation January December 2008 negative EUR 18.1 mn compare EUR 39.0 mn corresponding period 2007,-1
EPS drop EUR0 .2 EUR0 .3,-1
Kiosk cinema operation suffer particular,-1
kone share drop 4.1 percent   x20ac 43 us$ 55.77 Helsinki,-1
Ramirent 18 million kroon EUR 1.15 mln loss year year company 7.3 million kroon black,-1
return capital employ roce negative 2.3 compare 11.3 2007,-1
Stora Enso target cut EUR 4.85 EUR 5.55 Holmen target SEK 135 SEK 150,-1
dismiss staff member matter court settle outside,-1
EU Commission say early fine ThyssenKrupp United Technologies Corp Otis Schindler AG Kone Oyj total 992.3 mln eur alleged cartel activity lift market go year,-1
dark spot horizon company performance finnish bottled water market,-1
period sale drop EUR30 .6 m EUR38 .3 m accord interim report release today,-1
YIT lodge counter claim Neste Oil total EUR25 m primarily base work carry contract additional cost incur prolongation project,-1
` stable outlook reflect Nokia strong market position global mobile handset market strong cash flow generation conservative balance sheet say Raab,1
financing arrangement enable company ensure line treasury policy sufficient financial instrument disposal potential capital requirement,1
accord Karhinen OP Pohjola exciting enterprise cooperation bring huge opportunity customer company,1
base unique fiber expertise innovative approach company strong market position business area operate,1
efficiency improvement measure 20 January 2010 finnish stationery gift retailer Tiimari HEL TII1V say today continue improve operational efficiency focus profitable core operation,1
Efore result quarter show fast improvement company manage well source component,1
technical indicator stock bullish S&P give NOK positive 4 star 5 buy ranking,1
broker highlight Cargotec preferred stock sector pure play global cargo container handling expect play active role consolidate industry,1
restructuring create efficient organization increase operational focus stable profitability lead efficient production say Bo Annvik head Specialty Stainless,1
` ` delighted say Morna Cowie co owner ` ` double size current shop lovely feel,1
Elcoteq prove track record electronic manufacturing service EMS global factory network couple modern manufacturing equipment consistent system process,1
previously company deliver 70 steel Oasis Seas Allure Seas sister ship complete year,0
main strength cooperation project lie merge know large company,1
dutch broker note Nokian Tyres report good quarter 2006 line consensus,1
nokian tyre prove high safety excellently important drive quality stability mark 1.4 handle 1.5 brake wet road 1.9,1
respondent praise Finnair reliability Finnishness understanding target group,1
ideally place position tap potential clean technology,0
long stand partnership commitment enable party develop respective operation ESL Shipping opportunity update fleet improve efficiency,1
thank wide contact network good knowledge market business environment great contribution development indian operation tell Incap President CEO Juhani Hanninen,1
comprehensive range cut length slit service allow Ruukki particular serve light engineering customer relocate production St. Petersburg area,0
create interface similar interaction real world enable experience natural intuitive way modern game movie immersive use realistic 3 d graphic,0
fiskar undertake community project UK lookout local volunteer interested help select restoration project,0
INTERNET BUSINESS NEWS 1995 2006 M2 COMMUNICATIONS LTD drive protect user internet banking service Barclays Bank announce recommend F secure Internet Security customer,0
tieto look energy solution well support idea sustainable development happy able provide solution saysJouni Haikarainen Vice President Fortum,1
accord Rautaruukki company want promote use emission free energy source,0
Atria choose DeLight attract consumer 25 45 age group Atria Fresh range microwaveable meal,0
use natural fiber clothe comfortable allow skin breathe eco friendly,1
addition good biological durability achieve,0
newly complete allure Seas identical sister ship oasis Seas complete year world large cruise ship,0
recruit complete k retailer trainee program qualified start career independent retailer k store,0
win 98 acceptance 23 December 2009 finnish industrial machinery company Metso Oyj HEL meo1v say today complete takeover offer textile company Tamfelt Oyj Abp HEL TAFKS acquire 98 share vote,0
` ` love Activision fresh colorful approach Rapala fish say Kelly Brockpahler Rapala,1
light bright pretty addition life penny bank account,0
Amer Sports company develop manufacture technically advanced product improve performance active sport participant,0
time delight fact able accomplish organization team member,1
addition launch versatile online service complete traditional print newspaper Mr. Valkama say,0
Stora Enso say DeLight suitable wide range application include food cosmetic home decoration leisure product,0
proud able use kind innovative mobile service vote election,1
Tim Cockroft bring excellent track record have 18 year experience Tim successfully develop Capital Markets operation Kaupthing Singer Friedlander involve corporate finance broking focus mid market company,1
board say company omit tender substantial work rightfully find non responsive evaluation team,0
` ` long unprofitable period Food Division post profitable result speak healthy cost structure new approach business operation Rihko say,1
` ` concern remain long term size scale enable Nokia hold newfound margin improvement near term analyst write,1
continue operation turn operating loss EUR 0.1 mn slight improvement loss EUR 0.2 mn year early,1
earning share high 0.48 0.37 year ahead market consensus 0.40 eur,1
W+Ærtsil+Æ solution select low fuel consumption environmentally sound technology global service support,1
Dirk Jones head Financial Institutions Client Sales Management GTS Citigroup Inc say ` Citi extremely pleased provide global custody service Pohjola Group Bank,1
company say estimate slight profit thank cost cut measure,1
previously conclude adaptation measure concern staff adequate time planning operation continue plant company say,1
previously conclude adaptation measure concern personnel adequate time Raute say,1
` fix home base cut cost close non profitable unit look go forward say,1
29 September 2010 finnish waste management recycle company Lassila Tikanoja expand operation Russia introduce recently complete recycling plant city Dubna near Moscow,1
Rory Fitzgerald general manager operation Bristol Port say ` ` use low maintenance technology save 30 cent servicing plus load sense hydraulic save extra 15 30 cent fuel consumption,1
` ` Method System control Hard Disk Drive Multimediacard Physical Interface invent Marko Ahvenainen Ruutana Finland,0
"10,000 odd square metre plot Stockmann buy Nevsky Center shopping center locate Nevsky Prospect St Petersburg high street Vosstaniya Square underground station immediate vicinity Moscow Station",0
court find TelecomInvest argument convincing,1
action include cutting expensive weekend shift freezing production bonus system general cost cut program,0
typically transmission power level decrease interference noise predefine value,0
bioheapleaching make extraction metal low grade ore economically viable,0
Dubai Nokia announce launch ` ` come Music ground break service introduce new way people enjoy music,1
Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 2008 11.45 Kaupthing Bank Oyj ` ` Kapthing inform Rapala VMC Corporation ` ` Rapala interrupt liquidity providing Rapala share time,-1
Steve Jackson eBusiness Analyst Satama ceo Aboavista say ` ` Google break mold give away Google Analytics free,0
Sukhraj Dulai 2900 block Boni Sue Court cul de sac city north start vehicle go inside house 8 a.m. Tuesday leave garage door open,0
negotiation concern 246 salary senior salaried employee schedule complete week,0
typical end use include roof structure flooring wall ceiling non visible structure vehicle packaging box construction site structure fencing shelter formwork limited number concrete pouring,0
"offer challenging interesting employment 20,000 people 20 country Europe",0
offer client integrate management consulting total solution complex project efficient good class design supervision,0
` ` research show access information technology limit factor small business especially work heterogenous network base environment,0
1 Block lamp Harri Koskinen light introduce 1996 bestseller,1
Amer buy Salomon adidas October say job cut aim boost competitiveness,0
increase signal traffic waste network resource allow few smartphone connect,-1
note client publish dutch broker describe company quarter result ` soft note Elcoteq retain guidance dealer say,0
M2 Communications disclaim liability information provide information world wide web,0
Rosen cautious optimistic inregard second half year,0
EB Tough VoIP Field Phone equip integrated speaker Ethernet shdsl connectivity enable innovative application,0
ship delay estimate complete spring 2010,-1
Tallink Silja attribute significant drop problem booking system take operation October sale trailer ferry ` Sky Wind route Stockholm Riga win passenger Helsinki Stockholm route,-1
finnline estimate annual general meeting 2008 financially tough year large investment,-1
` ` adjustment fall price level contrast effective,-1
17 March 2011 Goldman Sachs estimate negative prospect norwegian mobile operation Norway Telenor ASA OSL TEL Sweden TeliaSonera AB STO TLSN short term,-1
ensure low operational cost radio network BTS module configure software upgrade diagnose remotely,1
base quarter result exist order backlog new order prospect company expect year sale contract 25 2008 gross margin stay healthy level operating profit margin low 2008 low sale volume,-1
key shareholder finnish service provider TietoEnator Oyj Friday reject hostile EUR1 .08 billion $ 1.67 billion offer buyout shop Nordic Capital give new life possible counter offer Blackstone Group LP norwegian telecom Telenor ASA,1
answer question visitor conversation get big team problem set social medium channel,0
store 16 March 2010 finnish stationery gift retailer Tiimari HEL TII1V say yesterday cut total 28 job unit Tiimari Retail Ltd Gallerix Finland Ltd result closure shop,-1
"local waste management company Turun Seudun J+Ætehuolto plan set 150,000 tonne waste burn facility",0
accord Chairman Michael Hornborg organization merely criticise Raisio weak performance,0
result Russia import restriction finnish dairy company cancel 6 August 2010,1
finnish forestry company UPM kymmene waste management company Lassila Tikanoja say Jan. 30 plan produce ethanol energy commercial industrial waste,0
driver leave car suspect kidnap force gunpoint drive Durham,-1
PGE Belchatow run 4.44 GW Belchatow coal fire power plant Fortum intention start CCS demonstration project jointly Teollisuuden Voima Oyj TVO finnish utility jointly own 565MW Meri Pori coal fire facility,0
chain try cut cost pressure vendor fitness equipment manufacturer Precor slash price,0
BioTie North american licensing partner Somaxon Pharmaceuticals start phase II III clinical study patient suffer pathological gambling pilot phase ii study nicotine addiction smoking cessation,0
24 hour news try ICIS news www.icis.com Click ` ` trial ICIS news,0
wear black beanie type cap black jacket,0
administrator indicate need 900 job cut irish insurer 15 month,-1
product low salt fat content,0
total need staff cut correspond 300 man year,-1
accord product manager Lassi Hietanen build power plant burn mixed waste Helsinki good idea reduce production combine power plant natural gas,0
accord Scanfil demand telecommunications network product fluctuate significantly quarter 2006 situation expect remain unstable rest year,-1
Finnair believe strike cause daily net loss excess EUR 2mn cancel reservation passenger route,-1
HELSINKI Thomson Financial Shares close little change Cargotec Huhtamaki drop sharply disappointing second quarter report,-1
airline estimate cancellation flight closure european airspace process recommence traffic cause company loss EUR20 m include cost strand passenger accommodation,-1
announcement come week key licensing agreement expire company embroil disagreement royalty payment Texas Instrument chip use Qualcomm patent technology,-1
Finland OP Pohjola staff union boycott group insurance sale task company refuse sale insurance account determine wage,-1
Ruukki Group calculate lose EUR 4mn fail project,-1
Samsung currently occupy place lose ground quarter drop 1.8 11.1 share overall,-1
Baltimore Police Fire Pension $ 1.5 billion lose $ 3.5 million Madoff Ponzi scheme,-1
"Vanhanen say strike ` ` extremely damaging 1,300 participant reporter begin arrive Finland day EU summit russian President Vladimir Putin Lahti 100 kilometer 60 mile north Helsinki",-1
` ` small firm suffer moment likely money trouble add,-1
Altogether Finnair cancel 500 flight strike,-1
operate result exclude item total EUR 9.1 mn compare EUR 10.6 mn continue operation exclude item 2004,-1
dealer say share largely hit investor disappointment refining margin 9.48 usd barrel quarter performance shipping unit see EBIT drop 5 mln eur 20 mln eur year amid fall volume tanker rate,-1
make matter difficult company say grapple high oil gas price push cost energy raw material transportation,-1
` ` improved voice capability customer streamlined way comply recall traceability requirement provide competitive advantage,1
Finnair able operate leisure flight despite strike,1
business idea Budget Sport offer customer wide range high quality sport equipment clothing low price company say,0
headboxe equip modern consistency control system ensure cross machine profile plasterboard,0
headboxe equip modern consistency control system ensure cross machine profile plasterboard company say statement receive Lesprom Network,0
small investor voice fear share end risk investor,-1
result burden increase fix cost associate operation China restructure cost Japan,-1
transaction m real Sappi sign long term agreement supply pulp BCTMP small service supply,1
sale 14 cent Finland 27 cent abroad sale lift strong growth sale Russia Lithuania,0
Asia early Japan Nikkei index fall 0.62 percent Hong Kong Hang Seng Index rise 0.56 percent,0
